Insee - Statistiques locales; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; 
Code;Libellé;Part des actifs occupés de 15 ans ou plus  les transports en commun 2021;Part des ménages ayant au moins 1 voiture 2021;Part des actifs occ 15 ans ou plus voiture pour travailler 2021;Part des actifs occ 15 ans ou plus vélo pour travailler 2021
64406;Morlanne;0.4;97;90.3;0.8
64407;Mouguerre;1.4;96.8;93.3;0.5
64408;Mouhous;0;96;95;0
64409;Moumour;0;96.4;94.2;0.9
64410;Mourenx;1.6;82.2;87.2;0.8
64411;Musculdy;0.9;96.8;69.9;0
64412;Nabas;0;90.9;78.1;0
64413;Narcastet;1.3;98.3;91.7;1
64414;Narp;0;98;91.1;0
64415;Navailles-Angos;0.9;96.3;90.6;0.7
64416;Navarrenx;1.3;89.4;79.3;0.2
64417;Nay;1.3;87.1;84.1;2.2
64418;Noguères;1.6;96.7;92.2;0
64419;Nousty;1;98;93;0.7
64420;Ogenne-Camptort;0;95.8;82.6;0
64421;Ogeu-les-Bains;1.6;94.3;89.9;0.2
64422;Oloron-Sainte-Marie;3;83.7;77.2;4
64423;Oraàs;3.2;93.2;79.4;0
64424;Ordiarp;0.4;95.3;89.4;0
64425;Orègue;1.2;95.3;78.8;0
64426;Orin;0;92.9;85.6;0.9
64427;Orion;0;97.3;87.1;0
64428;Orriule;0;94;85;0
64429;Orsanco;0;97.8;80.4;0
64430;Orthez;3.1;84.9;83.2;1.5
64431;Os-Marsillon;1.2;98.6;93.1;0.8
64432;Ossas-Suhare;0;97.6;71.4;4.8
64433;Osse-en-Aspe;1.9;93.5;81.2;2.9
64434;Ossenx;0;90.9;82.6;0
64435;Osserain-Rivareyte;1.1;99.1;92;0
64436;Ossès;0.7;93.5;84.2;0.5
64437;Ostabat-Asme;5;95.6;76;0
64438;Ouillon;1.6;93.4;90.6;0.8
64439;Ousse;2.1;97.2;91.7;0.7
64440;Ozenx-Montestrucq;3.1;97.2;83;1.3
64441;Pagolle;0;97.8;78;1.8
64442;Parbayse;0;98.6;93.8;0
64443;Pardies;0.3;94.7;91;1.5
64444;Pardies-Piétat;1.9;96.7;87.6;2.9
64445;Pau;8.8;75.2;69.4;6.9
64446;Peyrelongue-Abos;1.6;95.5;85.9;0
64447;Piets-Plasence-Moustrou;1.7;98.2;90;0
64448;Poey-de-Lescar;2.3;96.9;93.3;0.4
64449;Poey-d'Oloron;0;95.6;88.2;0
64450;Pomps;1.8;94.7;93.1;0
64451;Ponson-Debat-Pouts;2.2;92.3;87;0
64452;Ponson-Dessus;0;94.4;90.8;0
64453;Pontacq;1.2;94.6;86.8;2
64454;Pontiacq-Viellepinte;0;94.5;87.7;0
64455;Portet;1.9;95.2;79.2;0
64456;Pouliacq;3.2;95.2;93.5;0
64457;Poursiugues-Boucoue;0;92.8;84.2;0
64458;Préchacq-Josbaig;0;95;94.1;0
64459;Préchacq-Navarrenx;1.5;95.5;86.8;4.4
64460;Précilhon;1.7;97;87.9;1.7
64461;Puyoô;3.1;90.6;84.2;1.3
64462;Ramous;2.8;97;89.5;0
64463;Rébénacq;1.4;93.1;85.4;0.4
64464;Ribarrouy;0;94.6;84.2;0
64465;Riupeyrous;1;98.9;87.3;1
64466;Rivehaute;1;94;90;0
64467;Rontignon;2.3;95.7;94.4;0.3
64468;Roquiague;0;90.6;75;0
64469;Saint-Abit;2.8;96.9;87.5;1.3
64470;Saint-Armou;0.6;95.3;91.2;0.3
64471;Saint-Boès;0;97.1;88.2;0.7
64472;Saint-Castin;1.3;98.5;93.4;0.6
64473;Sainte-Colome;1.7;93.7;86.6;0.6
64474;Saint-Dos;1.5;95.8;96.9;0
64475;Sainte-Engrâce;0;91.7;71.3;0
64476;Saint-Esteben;0.4;96.5;81;0
64477;Saint-Étienne-de-Baïgorry;0.9;93.4;85.4;1.2
64478;Saint-Faust;1.5;98.6;91;0.9
64479;Saint-Girons-en-Béarn;0;95.1;91.4;0
64480;Saint-Gladie-Arrive-Munein;1.1;92.9;85.2;1.1
64481;Saint-Goin;0;94.2;92.1;0.9
64482;Saint-Jammes;1.1;98.3;92.3;0.4
64483;Saint-Jean-de-Luz;2.6;83.5;76.9;2.6
64484;Saint-Jean-le-Vieux;0.9;96.8;88.9;2
64485;Saint-Jean-Pied-de-Port;1.1;83.2;69.9;2.1
64486;Saint-Jean-Poudge;6.5;97.2;77.4;0
64487;Saint-Just-Ibarre;1.1;96.8;77.9;0
64488;Saint-Laurent-Bretagne;0;99.5;93.2;0
64489;Saint-Martin-d'Arberoue;3.2;96.5;88.3;0
64490;Saint-Martin-d'Arrossa;0.9;93.2;88.2;1.7
64491;Saint-Médard;2.4;95.4;88.1;1.2
64492;Saint-Michel;0;94.1;88.1;0
64493;Saint-Palais;3.2;84.3;74.9;2
64494;Saint-Pé-de-Léren;1;93.3;90.4;0
64495;Saint-Pée-sur-Nivelle;0.9;96.5;90.1;0.7
64496;Saint-Pierre-d'Irube;4;92.8;88;2
64498;Saint-Vincent;0;94.7;87.3;0.6
64499;Salies-de-Béarn;1.7;87.1;80.2;1.3
64500;Salles-Mongiscard;3.9;99.2;90.6;0.8
64501;Sallespisse;0.8;95;88.7;0
64502;Sames;2.9;95.3;87.8;0
64503;Samsons-Lion;4.7;100;76.7;0
64504;Sare;0.7;94.4;87.3;0.4
64505;Sarpourenx;2.9;93.3;91.3;0.7
64506;Sarrance;2.6;91;79.5;0
64507;Saubole;1.4;96.9;95.8;0
64508;Saucède;3.5;95.2;73.7;0
64509;Sauguis-Saint-Étienne;2.4;96.2;77.6;0
64510;Sault-de-Navailles;0.8;91.9;90.8;0
64511;Sauvagnon;4.8;97.8;88;1.3
64512;Sauvelade;1.7;93.9;86.3;0
64513;Sauveterre-de-Béarn;1.1;90.3;86.9;0.4
64514;Séby;1.2;95.5;89;0
64515;Sedze-Maubecq;0.9;95.8;93.6;0
64516;Sedzère;1.5;96.5;85.5;0
64517;Séméacq-Blachon;0;97.1;75;0
64518;Sendets;2;97.4;91.7;0.7
64519;Serres-Castet;2.5;96.5;89.3;1.4
64520;Serres-Morlaàs;3.2;96.8;88.7;1.6
64521;Serres-Sainte-Marie;0.8;96.4;93;0.4
64522;Sévignacq-Meyracq;0.4;97.8;84.7;0.4
64523;Sévignacq;0;97;90.1;1.2
64524;Simacourbe;1.1;97.5;91.8;0
64525;Siros;1.1;98.8;91.6;0.8
64526;Soumoulou;2;93.1;90;0.6
64527;Souraïde;0.6;96.4;91.1;0
64528;Suhescun;0;97.2;68.7;0
64529;Sus;1.5;92.6;87.7;0
64530;Susmiou;0.7;94.2;95.5;0
64531;Tabaille-Usquain;0;95.2;92.9;0
64532;Tadousse-Ussau;0;100;96;0
64533;Tardets-Sorholus;2.1;86.6;75.9;1.1
64534;Taron-Sadirac-Viellenave;0;91.5;84.1;0
64535;Tarsacq;0.4;94.5;94.6;0
64536;Thèze;1;91.5;91.3;0.5
64537;Trois-Villes;0;92.1;90;1.7
64538;Uhart-Cize;1;92;89.5;1
64539;Uhart-Mixe;1;96.6;80.2;0
64540;Urcuit;1.4;97.2;91.1;0.6
64542;Urdos;8.7;87.5;69.6;0
64543;Urepel;0.8;92.6;59.9;0
64544;Urost;0;100;91.7;0
64545;Urrugne;1.9;93.6;89.4;1.2
64546;Urt;1.5;96.5;90.3;0.4
64547;Ustaritz;1.4;95.2;92.7;0.4
64548;Uzan;2.5;94.1;81.5;0
64549;Uzein;1.6;97.8;71.4;4.6
64550;Uzos;2;94.2;89.1;1.4
64551;Verdets;2.7;95.9;85.6;0.9
64552;Vialer;0;96.8;88.3;0
64554;Viellenave-d'Arthez;2.9;97.8;89.2;0
64555;Viellenave-de-Navarrenx;1.2;100;85;2.5
64556;Vielleségure;1.4;97.2;89.1;0.7
64557;Vignes;0.4;92.7;93.2;0.9
64558;Villefranque;1.1;96.2;92.8;0.8
64559;Viodos-Abense-de-Bas;1;94.1;87.2;1.3
64560;Viven;0;97.2;96.5;0
65001;Adast;0.9;95.8;87.9;2.3
65002;Adé;0.8;94.4;95;0.3
65003;Adervielle-Pouchergues;0;94.8;93.5;0
65004;Agos-Vidalos;1.7;94.6;90.5;0
65005;Allier;1.4;98.1;95.3;0.5
65006;Ancizan;0.7;89.7;80.9;3.1
65007;Andrest;0.9;94.3;92.4;1.4
65009;Anères;4.2;97.8;94.4;0
65010;Angos;0;95.1;99;1
65011;Les Angles;0;90.6;90.2;0
65012;Anla;0;94.7;77.5;0
65013;Ansost;0;81.8;60;3.3
65014;Antichan;0;100;88.9;0
65015;Antin;0;97.9;73.2;0
65016;Antist;1.2;98.6;91.9;0
65017;Aragnouet;7.2;94.4;68.8;0
65018;Arbéost;0;93;82.9;0
65019;Arcizac-Adour;0.8;97.1;93.6;1.2
65020;Arcizac-ez-Angles;0;93.9;97.6;0.8
65021;Arcizans-Avant;0.6;98.8;91.4;1.2
65022;Arcizans-Dessus;0;100;88.5;0
65023;Ardengost;0;100;80;0
65024;Argelès-Bagnères;0;96.1;89.6;0
65025;Argelès-Gazost;1.4;85.9;74;3.7
65026;Aries-Espénan;5.4;87.8;78.4;2.7
65028;Arné;1.3;76.8;80.5;2.6
65029;Arras-en-Lavedan;0.5;91.2;84.4;0.5
65031;Arreau;2.2;88;71.5;0.6
65032;Arrens-Marsous;0.5;92.3;71.7;3.7
65033;Arrodets-ez-Angles;0;94.3;93;0
65034;Arrodets;0;92.3;100;0
65035;Artagnan;0.4;96.5;92.8;0.9
65036;Artalens-Souin;0;91.8;88.9;0
65037;Artiguemy;0;93;84.8;0
65038;Artigues;0;85.7;80;0
65039;Aspin-Aure;0;89.5;94.1;0
65040;Aspin-en-Lavedan;2.6;93.2;88.9;1.2
65041;Asque;2.9;96.5;65.7;2.9
65042;Asté;1.8;91.9;86.6;4.5
65043;Astugue;1.1;96.3;82.6;0
65044;Aubarède;0;94.5;88.9;1.7
65045;Aucun;0;96.4;73.5;1.9
65046;Aulon;7.7;93.5;59;2.6
65047;Aureilhan;1.5;90.4;88.4;3.6
65048;Aurensan;0.6;97;95;1.3
65049;Auriébat;0;90.6;86.7;0
65050;Avajan;2.3;94.7;81.4;0
65051;Aventignan;2.3;97.1;89.5;0
65052;Averan;0;100;92.5;0
65053;Aveux;0;90;100;0
65054;Avezac-Prat-Lahitte;1.5;95;91.5;1.2
65055;Ayros-Arbouix;0.6;94.4;85.2;1.9
65056;Ayzac-Ost;0.5;94.4;87.7;0.6
65057;Azereix;0.5;95.7;92.7;1.5
65058;Azet;0;94.8;88.2;0
65059;Bagnères-de-Bigorre;2.4;81.3;72.6;3.7
65060;Banios;0;95.8;80;0
65061;Barbachen;0;85.7;89.5;0
65062;Barbazan-Debat;1;95.7;92.7;1.1
65063;Barbazan-Dessus;1.6;92.5;92.2;3.1
65064;Bareilles;0;100;100;0
65065;Barlest;0;98.3;93.9;0
65066;Barrancoueu;0;95;100;0
65067;Barry;0;98.1;97;1.5
65068;Barthe;0;100;90.9;0
65069;La Barthe-de-Neste;1;95.1;88.5;0.6
65070;Bartrès;2.8;97.4;90.7;0.4
65071;Batsère;0;100;100;0
65072;Bazet;0.6;95;93.8;1.6
65073;Bazillac;0;95.4;93.2;1.8
65074;Bazordan;0;96.4;72.1;2.3
65075;Bazus-Aure;0;95.6;92.1;0
65076;Bazus-Neste;0;100;100;0
65077;Beaucens;0;95.8;87;1.5
65078;Beaudéan;0.6;94;88.2;0
65079;Bégole;0;94;80;0
65080;Bénac;0;95.4;92.6;0.4
65081;Benqué-Molère;1.8;96.4;94.7;0
65082;Berbérust-Lias;0;95.7;55;30
65083;Bernac-Debat;1.2;95.1;94.4;0.3
65084;Bernac-Dessus;0;97.1;90.3;2.4
65085;Bernadets-Debat;0;97.7;83.6;1.8
65086;Bernadets-Dessus;1.6;88.4;85.5;0
65087;Bertren;7.9;97.4;84.1;1.6
65088;Betbèze;10;94.1;60;0
65089;Betpouey;5.3;95.9;86.8;5.3
65090;Betpouy;0;97.1;86.1;0
65091;Bettes;0;96.3;90.9;0
65092;Beyrède-Jumet-Camous;1.9;88.9;86.7;0
65093;Bize;0;91;91.8;0
65094;Bizous;2.2;90.2;84.8;0
65095;Bonnefont;12.1;90.1;71.9;1.6
65096;Bonnemazon;0;92.9;81;0
65097;Bonrepos;0;97.6;85.1;0
65098;Boô-Silhen;0;95.9;93.5;2.1
65099;Bordères-Louron;1.5;90.5;91.1;1.5
65100;Bordères-sur-l'Échez;1.7;94.6;92;2.2
65101;Bordes;2.1;94.8;93.1;0.3
65102;Bouilh-Devant;0;91.7;70;0
65103;Bouilh-Péreuilh;0;95.9;84.6;1.9
65104;Boulin;4.3;96;92.2;1.7
65105;Bourg-de-Bigorre;3.2;79.6;89.9;0
65106;Bourisp;3.3;93.5;82.4;2.2
65107;Bourréac;0;95.7;92.6;0
65108;Bours;2.3;97;92.8;1
65109;Bramevaque;0;94.4;87.5;0
65110;Bugard;2.6;97.6;76.3;0
65111;Bulan;0;97.1;71.4;0
65112;Bun;0;92.2;92.5;0
65113;Burg;1.7;98.4;89.6;0
65114;Buzon;2.4;92.9;81;0
65115;Cabanac;0;96.2;90.1;0.8
65116;Cadéac;3.8;96.9;88.8;0.6
65117;Cadeilhan-Trachère;0;90.9;86.7;0
65118;Caharet;0;100;91.7;0
65119;Caixon;1.5;95.8;94.1;1.5
65120;Calavanté;0.7;99.3;97.3;0.7
65121;Camalès;0.8;93.3;96.2;0.7
65123;Campan;4.6;92.4;82.8;0.3
65124;Camparan;0;96.3;88.6;0
65125;Campistrous;0.8;96.5;92.6;0.8
65126;Campuzan;1.8;93.6;82.1;0
65127;Capvern;1.5;92.2;90;0.2
65128;Castelbajac;3.9;91.4;82.4;0
65129;Castelnau-Magnoac;1.4;83.6;83.4;1.6
65130;Castelnau-Rivière-Basse;1.4;87;72.6;3.2
65131;Castelvieilh;1.9;97.1;91.9;0
65132;Castéra-Lanusse;0;100;100;0
65133;Castéra-Lou;0;97.6;96.4;0
65134;Casterets;0;100;80;0
65135;Castillon;0;97.1;77.8;0
65136;Caubous;0;95;87.5;0
65137;Caussade-Rivière;5.6;92;88.9;0
65138;Cauterets;0.4;84.1;45.5;0.9
65139;Cazarilh;0;96.9;89.5;0
65140;Cazaux-Debat;0;90.9;100;0
65141;Cazaux-Fréchet-Anéran-Camors;0;96.9;97;0
65142;Chelle-Debat;0;97.8;95.4;0
65143;Chelle-Spou;0;92.2;87.8;0
65144;Cheust;0;100;94.3;0
65145;Chèze;0;100;95.7;0
65146;Chis;0.9;97.1;89;0.6
65147;Cieutat;0.4;96;95.1;0
65148;Cizos;0;94.4;80.4;0
65149;Clarac;0;91.4;87.7;1.5
65150;Clarens;1.4;93.8;91.8;0
65151;Collongues;1.5;93.8;84.8;0
65153;Coussan;0;96.2;95;0
65154;Créchets;0;91.7;88.9;0
65155;Devèze;0;100;68.4;0
65156;Dours;2;94.6;93.9;0
65157;Ens;0;93.3;64.3;0
65158;Esbareich;0;95.8;85.7;0
65159;Escala;0;93.9;88.9;0.7
65160;Escaunets;1.9;98;77.8;1.9
65161;Escondeaux;1.7;97.1;93.3;0
65162;Esconnets;0;93.3;92.3;7.7
65163;Escots;0;100;100;0
65164;Escoubès-Pouts;0;95.1;87.3;0
65165;Esparros;3.1;94.3;76.6;4.7
65166;Espèche;0;90;91.7;0
65167;Espieilh;0;91.7;91.7;0
65168;Esquièze-Sère;2.8;89.5;68.7;1.2
65169;Estaing;3;92.3;84.8;0
65170;Estampures;10;97.1;85;0
65171;Estarvielle;5.9;91.7;76.5;5.9
65172;Estensan;0;95;93.3;0
65173;Esterre;2.2;93.3;80.4;5.4
65174;Estirac;0;97.9;87.8;0
65175;Ferrère;0;95.8;100;0
65176;Ferrières;3.2;97.7;83.9;0
65177;Fontrailles;1.7;100;90;0
65178;Fréchède;0;94.4;60;0
65179;Fréchendets;0;100;91.7;0
65180;Fréchet-Aure;0;71.4;100;0
65181;Fréchou-Fréchet;0;97;91.8;0
65182;Gaillagos;0;92.6;92.1;0
65183;Galan;1.7;91.5;85.6;1.2
65184;Galez;0;97.4;93.5;0
65185;Gardères;0;96.6;89.3;0
65186;Gaudent;0;72.2;87.5;0
65187;Gaussan;0;92.3;82.9;0
65189;Gayan;0;99.2;95;2.6
65190;Gazave;0;94.6;100;0
65191;Gazost;0;96.9;96.3;0
65192;Gavarnie-Gèdre;0;92.9;72.2;0
65193;Gembrie;3.8;92.2;84.6;0
65194;Générest;0;97.8;88.6;0
65195;Génos;3.4;98.4;71.2;0
65196;Gensac;0;92.5;100;0
65197;Ger;1.3;94.7;82.9;1.3
65198;Gerde;2.4;93.3;79.4;9.6
65199;Germ;0;89.5;85.7;0
65200;Germs-sur-l'Oussouet;0;93;84.4;0
65201;Geu;1.3;97.6;92.5;0
65202;Gez;0;95.9;96.5;0
65203;Gez-ez-Angles;0;100;88.9;0
65204;Gonez;0;100;90.9;0
65205;Gouaux;0;93.5;89.3;0
65206;Goudon;0;95.2;89.8;0
65207;Gourgue;0;96.4;95.8;0
65208;Grailhen;0;100;90;0
65209;Grézian;0;92.7;92.6;0
65210;Grust;6.3;89.5;81.2;0
65211;Guchan;4.5;98.5;80.6;0
65212;Guchen;0;93;85;0
65213;Guizerix;2;96.7;84;0
65214;Hachan;0;100;94.4;5.6
65215;Hagedet;0;95.2;88.2;0
65216;Hauban;0;98;80.6;0
65217;Hautaget;6.1;96.4;75.8;0
65218;Hèches;0.9;93.6;90.5;0.9
65219;Hères;0;98.1;100;0
65220;Hibarette;0;94.7;96.6;0
65221;Hiis;0.9;97.4;96.6;0.9
65222;Hitte;0;98.4;93.8;3.1
65223;Horgues;1.1;98.4;93.8;0.9
65224;Houeydets;0;91.6;94.4;0
65225;Hourc;2.2;100;84.4;0
65226;Ibos;1;94.6;89.3;2.5
65228;Ilhet;0;95;90.6;0
65229;Ilheu;0;90;88.9;0
65230;Izaourt;2.1;94.1;85;3.2
65231;Izaux;1.1;97.8;83.3;0
65232;Jacque;0;96.4;89.3;0
65233;Jarret;0.7;96.6;92.1;0
65234;Jézeau;0;87.5;84.9;0
65235;Juillan;0.9;95.1;91.9;1.7
65236;Julos;0.9;94.2;95.4;0
65237;Juncalas;1.4;91.4;88.4;1.4
65238;Labassère;0;92.1;91.9;0.9
65239;Labastide;0;90.9;93.1;0
65240;Labatut-Rivière;0.7;94.6;85.6;0.8
65241;Laborde;0;94.1;90;0
65242;Lacassagne;1;97;91.5;0.9
65243;Lafitole;0.6;91.8;89.5;0.6
65244;Lagarde;1;97.2;94.2;1.5
65245;Lagrange;0;98.1;96.2;0
65247;Arrayou-Lahitte;0;97.9;91.8;0
65248;Lahitte-Toupière;0;92.9;88.7;0.9
65249;Lalanne;0;95.5;97.9;0
65250;Lalanne-Trie;0;91.1;86.7;0
65251;Laloubère;1.6;93.4;86.6;5.2
65252;Lamarque-Pontacq;1.4;94;90.1;0.3
65253;Lamarque-Rustaing;0;88.5;93.3;0
65254;Laméac;0;92.2;89.4;0
65255;Lançon;0;93.8;100;0
65256;Lanespède;0;92.8;93.2;0
65257;Lanne;0.4;96.7;94.6;0
65258;Lannemezan;1.3;84.1;82.1;1.9
65259;Lansac;1.2;100;86.4;0
65260;Lapeyre;0;100;80;0
65261;Laran;0;95.7;81.8;4.5
65262;Larreule;1.2;94.4;89.3;1.7
65263;Larroque;0;92;97.3;0
65264;Lascazères;0;96.9;87.2;0
65265;Laslades;1.4;98.5;91.5;0
65266;Lassales;0;93.8;62.5;0
65267;Lau-Balagnas;1.6;93.8;88.1;0.5
65268;Layrisse;0;98.9;87.5;1
65269;Lescurry;0;97.3;93.3;0
65270;Lespouey;0;98.9;96.1;0
65271;Lézignan;0;96.8;93.5;0
65272;Lhez;0;97.3;96.4;0
65273;Liac;2.4;90.6;81.2;0
65274;Libaros;0;95;69.6;0
65275;Lies;0;100;90.6;0
65276;Lizos;0;95.9;93;0
65277;Lombrès;0;83.7;92.1;0
65278;Lomné;6.7;95.5;80;0
65279;Lortet;2.1;94.2;89.3;0
65280;Loubajac;0;95.9;95.5;0
65281;Loucrup;1.9;98.9;87.5;1.9
65282;Loudenvielle;1.5;89.6;49.1;6.2
65283;Loudervielle;0;100;86.4;0
65284;Louey;1.2;97.4;94.1;0.5
65285;Louit;1.2;98.7;92.9;0
65286;Lourdes;1.9;79.5;71.7;1.6
65287;Loures-Barousse;1.7;83.3;79;1
65288;Lubret-Saint-Luc;0;93.5;68;0
65289;Luby-Betmont;0;93.6;72.2;0
65290;Luc;2.6;94;88.5;0
65291;Lugagnan;0;94.3;87.3;0
65292;Luquet;0;96.5;93.3;0.5
65293;Lustar;0;95.7;94.4;0
65294;Lutilhous;1;85.9;93.1;0
65295;Luz-Saint-Sauveur;2.9;85.3;56;0.8
65296;Madiran;0.6;93.7;59.4;1.7
65297;Mansan;0;100;100;0
65298;Marquerie;0;94.3;82.9;0
65299;Marsac;0;95.9;90.4;0
65300;Marsas;5.3;96.8;89.5;0
65301;Marseillan;0;96.5;93.1;0.8
65303;Mascaras;2.1;96.5;93;0
65304;Maubourguet;2.8;86.4;83.2;2.2
65305;Mauléon-Barousse;3.4;86.4;79.2;0
65306;Mauvezin;0.9;90.9;90.8;0
65307;Mazères-de-Neste;1.7;94.4;93.1;0.9
65308;Mazerolles;0;92.5;88.1;0
65309;Mazouau;0;88.9;50;0
65310;Mérilheu;0;93;83.5;2.4
65311;Mingot;0;95;100;0
65313;Momères;0.6;94.2;92.5;0.6
65314;Monfaucon;2.4;96.7;82.4;0
65315;Monléon-Magnoac;1.9;96.7;85.4;0.7
65316;Monlong;0;91.1;96;0
65317;Mont;0;94.4;78.6;0
65318;Montastruc;18.7;92.7;76.4;0
65319;Montégut;6.2;96.9;87.5;0
65320;Montgaillard;0.3;94.4;91.3;1.7
65321;Montignac;0;96.4;95.6;0
65322;Montoussé;3;96.5;88.1;1
65323;Montsérié;0;87.1;96.2;0
65324;Moulédous;0;94.4;92.7;0
65325;Moumoulous;0;90.5;73.3;0
65326;Mun;0;93.2;81.3;0
65327;Nestier;3.7;94.4;88.7;0
65328;Neuilh;0;100;95;0
65329;Nistos;0;93.1;89.9;0
65330;Nouilhan;0;93.1;90;1.1
65331;Odos;1.3;95.1;91.2;2.1
65332;Oléac-Debat;2.3;98.6;88.6;3.4
65333;Oléac-Dessus;0;93.9;90.4;1.9
65334;Omex;0;97;98.9;0
65335;Ordizan;1;98;92.6;0
65336;Organ;0;100;90.9;0
65337;Orieux;2.4;87;85.7;0
65338;Orignac;0;95.1;79.4;0.9
65339;Orincles;0;97.9;93.1;0
65340;Orleix;1.8;97;93;0.8
65341;Oroix;0;93.5;78.3;2.2
65342;Osmets;2.4;97.4;87.8;0
65343;Ossen;1;92.6;92.2;0
65344;Ossun;0.6;93.5;91.4;1.4
65345;Ossun-ez-Angles;5.3;96.2;84.2;0
65346;Oueilloux;0;96.9;87.7;0
65347;Ourde;0;94.4;94.1;0
65348;Ourdis-Cotdoussan;0;100;88.2;0
65349;Ourdon;0;100;100;0
65350;Oursbelille;0.2;95.6;93.5;1.8
65351;Ousté;0;94.7;90.9;9.1
65352;Ouzous;1.1;94.7;89.4;1.1
65353;Ozon;1;94.8;85.6;0
65354;Pailhac;2.5;100;92.5;0
65355;Paréac;0;94.1;92.3;0
65356;Péré;0;92;79.3;0
65357;Peyraube;2.5;98.6;93.8;0
65358;Peyret-Saint-André;0;96.8;91.3;0
65359;Peyriguère;0;85.7;90;0
65360;Peyrouse;0;93;95.4;0
65361;Peyrun;0;97.6;97.1;0
65362;Pierrefitte-Nestalas;1.6;89.3;80.2;4.1
65363;Pinas;0.6;94.2;90.7;0
65364;Pintac;0;88.9;75;0
65366;Poueyferré;1.7;96.2;91.6;0.6
65367;Poumarous;1.5;96.8;90.9;0
65368;Pouy;0;100;88.9;0
65369;Pouyastruc;0.4;97.2;92.1;0
65370;Pouzac;0.9;92.7;90.1;0.9
65371;Préchac;3;98.2;91;0
65372;Pujo;1.1;95.1;91.8;1.1
65373;Puntous;1.4;94;92.9;1.4
65374;Puydarrieux;1.1;93.4;82;0
65375;Rabastens-de-Bigorre;0.8;88.6;86.2;1.7
65376;Recurt;1.3;93.6;83.7;0
65377;Réjaumont;0;91;95.1;3.3
65378;Ricaud;0;93.9;96.3;0
65379;Ris;12.5;100;87.5;0
65380;Sabalos;0;98.4;98.4;0
65381;Sabarros;0;88.2;57.1;0
65382;Sacoué;3.1;97.1;78.1;0
65383;Sadournin;2.9;93.9;80.9;1.5
65384;Sailhan;2.3;92.6;75.6;3.5
65385;Saint-Arroman;3;92;87.9;3
65386;Saint-Créac;0;97.6;94.4;0
65387;Saint-Lanne;0;96.7;92.7;0
65388;Saint-Lary-Soulan;7.7;87.2;35.6;3
65389;Saint-Laurent-de-Neste;1.7;94.6;87.7;1.1
65390;Saint-Lézer;1.8;97.3;90;0
65391;Sainte-Marie;0;87.5;100;0
65392;Saint-Martin;1.6;93.5;93;0
65393;Saint-Pastous;0;93.5;86.8;0
65394;Saint-Paul;5.7;97;88.2;1.4
65395;Saint-Pé-de-Bigorre;6.3;91.3;82.9;0.7
65396;Saint-Savin;1.2;97.1;90.4;0.6
65397;Saint-Sever-de-Rustan;0;97.2;81.3;2.7
65398;Saléchan;0;91.3;93;1.2
65399;Saligos;3.2;92.3;83.9;0
65400;Salles;1;93.2;87.6;1
65401;Salles-Adour;0;95.6;94.1;1.9
65402;Samuran;0;100;77.8;0
65403;Sanous;0;100;95.5;0
65404;Sariac-Magnoac;3.2;97.4;82.3;3.2
65405;Sarlabous;0;91.7;96.8;0
65406;Sarniguet;0.7;96.7;94.3;0.6
65407;Sarp;0;87.7;79.5;0
65408;Sarrancolin;0.9;86.2;86.6;0.5
65409;Sarriac-Bigorre;0.8;94.5;90.2;0.9
65410;Sarrouilles;0.4;97.2;89.8;1.8
65411;Sassis;5.1;97.1;76.9;2.6
65412;Sauveterre;0;93.6;94.9;0
65413;Sazos;4.3;94.9;76.8;1.4
65414;Ségalas;0;97.2;77.1;2.9
65415;Ségus;0.9;95.2;85.1;0.9
65416;Seich;0;100;100;0
65417;Séméac;1.9;90.9;87.5;3.9
65418;Sénac;0;93.8;93.3;0
65419;Sentous;0;95;82.4;0
65420;Sère-en-Lavedan;0;89.5;86.1;0
65421;Sère-Lanso;5.6;90;77.8;0
65422;Séron;1.3;96.5;88.5;1.3
65423;Sère-Rustaing;0;94.3;74.2;0
65424;Sers;3.8;98;92.3;0
65425;Siarrouy;0.5;97.8;94;1.5
65426;Sinzos;0;96.7;93.9;0
65427;Siradan;1.3;94.8;76;1.3
65428;Sireix;3.6;96.8;85.7;0
65429;Sombrun;1.4;89.4;90;0
65430;Soréac;0;94.1;95;0
65431;Sost;0;81.6;87.5;0
65432;Soublecause;2.5;92.8;80.2;1.2
65433;Soues;1.5;93.6;90.9;2.6
65435;Soulom;0;86.2;81.6;1.7
65436;Souyeaux;2.2;95.8;91.7;0.7
65437;Tajan;0;95.3;76.6;0
65438;Talazac;0;97.3;89.7;0
65439;Tarasteix;0.8;93.1;91.7;0
65440;Tarbes;4;75.1;74;4.6
65441;Thèbe;5.7;94.9;77.1;0
65442;Thermes-Magnoac;0;96.2;84;0
65443;Thuy;0;100;75;0
65444;Tibiran-Jaunac;1;94.8;86.3;4.6
65445;Tilhouse;0;91.8;94;1.2
65446;Tostat;0;95.5;92.4;0.5
65447;Tournay;0.6;92.6;87.3;1.8
65448;Tournous-Darré;0;97.1;97;0
65449;Tournous-Devant;2.9;87.8;88.2;0
65450;Tramezaïgues;0;92.9;95;0
65451;Trébons;0.7;94.2;90.4;1.3
65452;Trie-sur-Baïse;0.9;84;77;1.3
65453;Troubat;0;100;90.6;0
65454;Trouley-Labarthe;0;92.5;85;0
65455;Tuzaguet;0;94.6;95.5;0
