Insee - Statistiques locales; ; ; 
Référentiel géographique : France par commune; ; ; 
Code;Libellé;Nb de ménages fiscaux 2021;Médiane du niveau de vie 2021
79223;Puihardy;N/A - résultat non disponible;N/A - résultat non disponible
79225;Reffannes;157;20290
79226;Le Retail;125;20290
79229;La Rochénard;198;24540
79230;Rom;354;20350
79231;Romans;278;23950
79235;Saint-Amand-sur-Sèvre;574;22070
79236;Saint-André-sur-Sèvre;273;20930
79238;Saint-Aubin-du-Plain;239;21170
79239;Saint-Aubin-le-Cloud;773;21170
79241;Saint-Christophe-sur-Roc;237;23470
79242;Voulmentin;454;21270
79243;Saint-Coutant;129;20820
79244;Saint-Cyr-la-Lande;147;22150
79246;Sainte-Eanne;253;21570
79249;Saint-Gelais;906;26510
79250;Sainte-Gemme;163;21990
79251;Marcillé;327;21750
79252;Saint-Généroux;155;22480
79253;Saint-Georges-de-Noisné;307;19860
79254;Saint-Georges-de-Rex;174;22730
79255;Saint-Germain-de-Longue-Chaume;168;19770
79256;Saint-Germier;108;21250
79257;Saint-Hilaire-la-Palud;710;21720
79258;Saint-Jacques-de-Thouars;199;23460
79259;Saint-Jean-de-Thouars;605;23230
79263;Saint-Laurs;257;21740
79265;Saint-Léger-de-Montbrun;503;22180
79267;Saint-Lin;148;19840
79268;Saint-Loup-Lamairé;485;20850
79269;Saint-Maixent-de-Beugné;165;22190
79270;Saint-Maixent-l'École;2897;19600
79271;Saint-Marc-la-Lande;130;21830
79273;Saint-Martin-de-Bernegoue;326;24470
79274;Saint-Martin-de-Mâcon;129;22800
79276;Saint-Martin-de-Saint-Maixent;448;23450
79277;Saint-Martin-de-Sanzay;411;21940
79278;Saint-Martin-du-Fouilloux;112;18670
79280;Saint Maurice Étusson;373;20660
79281;Saint-Maxire;555;26010
79283;Sainte-Néomaye;534;23810
79284;Sainte-Ouenne;324;23350
79285;Saint-Pardoux-Soutiers;772;21720
79286;Saint-Paul-en-Gâtine;208;20370
79289;Saint-Pierre-des-Échaubrognes;579;22990
79290;Saint-Pompain;386;23790
79293;Saint-Rémy;434;25050
79294;Saint-Romans-des-Champs;69;23280
79295;Saint-Romans-lès-Melle;295;22830
79297;Sainte-Soline;167;18950
79298;Saint-Symphorien;850;25530
79299;Saint-Varent;1064;21360
79300;Sainte-Verge;637;23150
79301;Saint-Vincent-la-Châtre;266;23280
79302;Saivres;592;22980
79303;Salles;141;20530
79304;Sansais;324;25530
79306;Saurais;72;22990
79307;Sauzé-Vaussais;774;19640
79308;Sciecq;266;27040
79309;Scillé;167;22660
79310;Secondigné-sur-Belle;215;21450
79311;Secondigny;815;19990
79312;Séligné;53;21600
79313;Sepvret;250;22820
79316;Soudan;179;21510
79319;Souvigné;358;23140
79320;Surin;265;23140
79322;Le Tallud;852;21990
79326;Thénezay;622;19700
79329;Thouars;6916;20280
79331;Tourtenay;56;19930
79332;Trayes;52;21100
79334;Val-du-Mignon;447;22970
79335;Vallans;328;25530
79336;Vançais;113;20910
79337;Le Vanneau-Irleau;405;23540
79338;Vanzay;93;21670
79339;Vasles;752;20320
79340;Vausseroux;135;19040
79341;Vautebis;52;19220
79342;Vernoux-en-Gâtine;284;20550
79343;Vernoux-sur-Boutonne;90;23150
79345;Verruyes;396;21650
79346;Le Vert;54;24050
79347;Viennay;471;21510
79348;Villefollet;82;21600
79349;Villemain;77;18290
79350;Villiers-en-Bois;56;23150
79351;Villiers-en-Plaine;688;23830
79352;Villiers-sur-Chizé;71;20080
79354;Vouhé;158;20920
79355;Vouillé;1522;26430
79357;Xaintray;97;22080
80001;Abbeville;10876;19000
80002;Ablaincourt-Pressoir;115;20300
80003;Acheux-en-Amiénois;211;22120
80004;Acheux-en-Vimeu;204;21710
80005;Agenville;N/A - résultat non disponible;N/A - résultat non disponible
80006;Agenvillers;84;24980
80008;Aigneville;323;20750
80009;Ailly-le-Haut-Clocher;414;23330
80010;Ailly-sur-Noye;1209;23380
80011;Ailly-sur-Somme;1313;21990
80013;Airaines;936;19500
80014;Aizecourt-le-Bas;N/A - résultat non disponible;N/A - résultat non disponible
80015;Aizecourt-le-Haut;N/A - résultat non disponible;N/A - résultat non disponible
80016;Albert;4466;19620
80017;Allaines;179;22230
80018;Allenay;108;21540
80019;Allery;350;22320
80020;Allonville;302;27620
80021;Amiens;55134;19650
80022;Andainville;101;22810
80023;Andechy;105;23540
80024;Argœuves;219;26370
80025;Argoules;109;21030
80026;Arguel;N/A - résultat non disponible;N/A - résultat non disponible
80027;Armancourt;N/A - résultat non disponible;N/A - résultat non disponible
80028;Arquèves;66;21640
80029;Arrest;360;20660
80030;Arry;70;19650
80031;Arvillers;322;21970
80032;Assainvillers;52;21170
80033;Assevillers;122;20420
80034;Athies;228;22140
80035;Aubercourt;N/A - résultat non disponible;N/A - résultat non disponible
80036;Aubigny;219;24830
80037;Aubvillers;55;21710
80038;Auchonvillers;47;26250
80039;Ault;771;20470
80040;Aumâtre;79;22180
80041;Aumont;52;21990
80042;Autheux;47;21470
80043;Authie;97;22720
80044;Authieule;159;22040
80045;Authuille;68;21710
80046;Avelesges;N/A - résultat non disponible;N/A - résultat non disponible
80047;Aveluy;231;21920
80048;Avesnes-Chaussoy;N/A - résultat non disponible;N/A - résultat non disponible
80049;Ayencourt;68;24390
80050;Bacouel-sur-Selle;184;29330
80051;Bailleul;104;22010
80052;Baizieux;88;23220
80053;Balâtre;N/A - résultat non disponible;N/A - résultat non disponible
80054;Barleux;120;20630
80055;Barly;66;18360
80056;Bavelincourt;N/A - résultat non disponible;N/A - résultat non disponible
80057;Bayencourt;N/A - résultat non disponible;N/A - résultat non disponible
80058;Bayonvillers;136;21910
80059;Bazentin;N/A - résultat non disponible;N/A - résultat non disponible
80060;Béalcourt;53;18890
80061;Beaucamps-le-Jeune;85;20050
80062;Beaucamps-le-Vieux;584;19200
80063;Beauchamps;403;21720
80064;Beaucourt-en-Santerre;62;28020
80065;Beaucourt-sur-l'Ancre;N/A - résultat non disponible;N/A - résultat non disponible
80066;Beaucourt-sur-l'Hallue;109;25300
80067;Beaufort-en-Santerre;75;21960
80068;Beaumetz;83;22040
80069;Beaumont-Hamel;94;23470
80070;Beauquesne;546;22040
80071;Beauval;821;20620
80073;Bécordel-Bécourt;65;24100
80074;Becquigny;52;23120
80076;Béhen;212;22670
80077;Béhencourt;137;23820
80078;Bellancourt;200;26810
80079;Belleuse;131;23070
80080;Belloy-en-Santerre;68;22580
80081;Belloy-Saint-Léonard;N/A - résultat non disponible;N/A - résultat non disponible
80082;Belloy-sur-Somme;289;24740
80083;Bergicourt;60;23890
80084;Bermesnil;89;21020
80085;Bernâtre;N/A - résultat non disponible;N/A - résultat non disponible
80086;Bernaville;426;20090
80087;Bernay-en-Ponthieu;102;22100
80088;Bernes;141;21910
80089;Berneuil;107;22840
80090;Berny-en-Santerre;62;21710
80092;Bertangles;317;26260
80093;Berteaucourt-les-Dames;449;20710
80094;Berteaucourt-lès-Thennes;202;27070
80095;Bertrancourt;90;22640
80096;Béthencourt-sur-Mer;389;20930
80097;Béthencourt-sur-Somme;50;20940
80098;Bettembos;N/A - résultat non disponible;N/A - résultat non disponible
80099;Bettencourt-Rivière;89;22870
80100;Bettencourt-Saint-Ouen;227;22220
80101;Beuvraignes;341;21690
80102;Biaches;168;22500
80103;Biarre;N/A - résultat non disponible;N/A - résultat non disponible
80104;Biencourt;54;24170
80105;Billancourt;73;23980
80106;Blangy-sous-Poix;77;23970
80107;Blangy-Tronville;239;27240
80108;Boisbergues;N/A - résultat non disponible;N/A - résultat non disponible
80109;Le Boisle;166;19900
80110;Boismont;214;23410
80112;Bonnay;103;22660
80113;Bonneville;129;23230
80114;Bosquel;146;24430
80115;Bouchavesnes-Bergen;127;20210
80116;Bouchoir;106;23300
80117;Bouchon;62;22300
80118;Boufflers;52;21420
80119;Bougainville;180;24280
80120;Bouillancourt-en-Séry;220;22790
80121;Bouillancourt-la-Bataille;61;22400
80122;Bouquemaison;209;21550
80123;Bourdon;149;24430
80124;Bourseville;322;21780
80125;Boussicourt;N/A - résultat non disponible;N/A - résultat non disponible
80126;Bouttencourt;415;22160
80127;Bouvaincourt-sur-Bresle;324;21570
80128;Bouvincourt-en-Vermandois;63;23540
80129;Bouzincourt;224;22760
80130;Bovelles;178;27490
80131;Boves;1441;24660
80132;Braches;84;25020
80133;Brailly-Cornehotte;96;22600
80134;Brassy;N/A - résultat non disponible;N/A - résultat non disponible
80135;Bray-lès-Mareuil;99;20810
80136;Bray-sur-Somme;532;21820
80137;Breilly;260;22770
80138;Bresle;45;22420
80139;Breuil;N/A - résultat non disponible;N/A - résultat non disponible
80140;Brévillers;39;23440
80141;Brie;150;21850
80142;Briquemesnil-Floxicourt;116;26970
80143;Brocourt;N/A - résultat non disponible;N/A - résultat non disponible
80144;Brouchy;230;22930
80145;Brucamps;58;21990
80146;Brutelles;79;22120
80147;Buigny-l'Abbé;137;24440
80148;Buigny-lès-Gamaches;176;21910
80149;Buigny-Saint-Maclou;214;25620
80150;Buire-Courcelles;94;19880
80151;Buire-sur-l'Ancre;131;23830
80152;Bus-la-Mésière;60;18330
80153;Bus-lès-Artois;58;19610
80154;Bussu;94;22340
80155;Bussus-Bussuel;115;22720
80156;Bussy-lès-Daours;146;28060
80157;Bussy-lès-Poix;39;26730
80158;Buverchy;N/A - résultat non disponible;N/A - résultat non disponible
80159;Cachy;118;27220
80160;Cagny;462;28170
80161;Cahon;86;23520
80162;Caix;274;21960
80163;Cambron;321;23300
80164;Camon;1890;24690
80165;Camps-en-Amiénois;80;24020
80166;Canaples;263;22840
80167;Canchy;140;22790
80168;Candas;410;21340
80169;Cannessières;N/A - résultat non disponible;N/A - résultat non disponible
80170;Cantigny;50;22920
80171;Caours;247;25550
80172;Cappy;248;22920
80173;Cardonnette;209;27490
80174;Le Cardonnois;N/A - résultat non disponible;N/A - résultat non disponible
80176;Carrépuis;107;23240
80177;Cartigny;286;21600
80179;Caulières;93;22240
80180;Cavillon;N/A - résultat non disponible;N/A - résultat non disponible
80181;Cayeux-en-Santerre;41;22600
80182;Cayeux-sur-Mer;1225;20400
80183;Cerisy-Buleux;115;21180
80184;Cerisy;215;20750
80185;Champien;108;23230
80186;Chaulnes;881;18900
80187;La Chaussée-Tirancourt;276;24670
80188;Chaussoy-Epagny;235;23850
80189;La Chavatte;N/A - résultat non disponible;N/A - résultat non disponible
80190;Chépy;502;20290
80191;Chilly;77;23400
80192;Chipilly;75;21960
80193;Chirmont;53;22450
80194;Chuignes;57;20200
80195;Chuignolles;71;23820
80196;Citerne;105;20090
80197;Cizancourt;N/A - résultat non disponible;N/A - résultat non disponible
80198;Clairy-Saulchoix;148;27030
80199;Cléry-sur-Somme;230;22470
80200;Cocquerel;85;22540
80201;Coigneux;N/A - résultat non disponible;N/A - résultat non disponible
80202;Coisy;137;26660
80203;Colincamps;N/A - résultat non disponible;N/A - résultat non disponible
80204;Combles;339;20130
80205;Condé-Folie;376;21440
80206;Contalmaison;46;19860
80207;Contay;140;22620
80208;Conteville;82;19960
80210;Contre;55;25840
80211;Conty;680;22340
80212;Corbie;2596;21720
80213;Cottenchy;167;28010
80214;Coullemelle;122;21000
80215;Coulonvillers;83;20620
80216;Courcelette;65;21480
80217;Courcelles-au-Bois;N/A - résultat non disponible;N/A - résultat non disponible
80218;Courcelles-sous-Moyencourt;58;24620
80219;Courcelles-sous-Thoix;N/A - résultat non disponible;N/A - résultat non disponible
80220;Courtemanche;46;21130
80221;Cramont;118;21660
80222;Crécy-en-Ponthieu;566;20220
80223;Crémery;44;25520
80224;Cressy-Omencourt;54;22680
80225;Creuse;76;32440
80226;Croix-Moligneaux;118;20030
80227;Croixrault;173;22800
80228;Le Crotoy;986;21050
80229;Crouy-Saint-Pierre;154;24090
80230;Curchy;115;20540
80231;Curlu;59;21820
80232;Damery;95;21170
80233;Dancourt-Popincourt;62;24090
80234;Daours;330;24400
80235;Dargnies;518;19320
80236;Davenescourt;223;21470
80237;Démuin;203;24550
80238;Dernancourt;216;24930
80239;Devise;N/A - résultat non disponible;N/A - résultat non disponible
80240;Doingt;638;23110
80241;Domart-en-Ponthieu;431;20520
80242;Domart-sur-la-Luce;165;25210
80243;Domesmont;N/A - résultat non disponible;N/A - résultat non disponible
80244;Dominois;76;21920
80245;Domléger-Longvillers;115;20560
80246;Dommartin;148;26400
80247;Dompierre-Becquincourt;267;19840
80248;Dompierre-sur-Authie;194;19640
80249;Domqueur;120;21510
80250;Domvast;130;22720
80251;Doudelainville;118;21680
80252;Douilly;99;20740
80253;Doullens;2490;18430
80256;Dreuil-lès-Amiens;685;23650
80258;Driencourt;N/A - résultat non disponible;N/A - résultat non disponible
80259;Dromesnil;N/A - résultat non disponible;N/A - résultat non disponible
80260;Drucat;368;28240
80261;Dury;502;33680
80262;Eaucourt-sur-Somme;160;23550
80263;L'Échelle-Saint-Aurin;N/A - résultat non disponible;N/A - résultat non disponible
80264;Éclusier-Vaux;N/A - résultat non disponible;N/A - résultat non disponible
80265;Embreville;244;21110
80266;Englebelmer;113;21410
80267;Ennemain;104;22090
80268;Épagne-Épagnette;223;25540
80269;Épaumesnil;47;22020
80270;Épécamps;N/A - résultat non disponible;N/A - résultat non disponible
80271;Épehy;441;19470
80272;Épénancourt;51;21100
80273;Éplessier;138;24780
80274;Eppeville;797;19890
80275;Équancourt;128;21860
80276;Équennes-Éramecourt;115;24730
80278;Erches;77;23000
80279;Ercheu;282;21450
80280;Ercourt;57;20500
80281;Ergnies;63;23240
80282;Érondelle;192;22310
80283;Esclainvillers;63;21030
80284;Esmery-Hallon;312;21450
80285;Essertaux;99;26690
80287;Estrébœuf;93;21320
80288;Estrées-Deniécourt;144;22340
80290;Estrées-lès-Crécy;165;20480
80291;Estrées-sur-Noye;124;28130
80292;Étalon;55;22180
80293;Ételfay;156;25380
80294;Éterpigny;65;18430
80295;Étinehem-Méricourt;243;21920
80296;L'Étoile;495;19070
80297;Étréjust;N/A - résultat non disponible;N/A - résultat non disponible
80298;Étricourt-Manancourt;212;21710
80299;La Faloise;92;22700
80300;Falvy;66;22740
80301;Famechon;105;22780
80302;Faverolles;71;23940
80303;Favières;188;23120
80304;Fay;N/A - résultat non disponible;N/A - résultat non disponible
80305;Ferrières;204;28420
80306;Fescamps;60;22990
80307;Feuillères;65;20160
80308;Feuquières-en-Vimeu;1121;20140
80310;Fienvillers;256;21270
80311;Fignières;58;22940
80312;Fins;112;20160
80313;Flaucourt;123;21160
80314;Flers;81;21970
80315;Flers-sur-Noye;192;26490
80316;Flesselles;799;23770
80317;Fleury;88;22890
80318;Flixecourt;1341;19160
80319;Fluy;139;27330
80320;Folies;63;22750
80321;Folleville;58;24670
80322;Fonches-Fonchette;66;20090
80324;Fontaine-le-Sec;62;22060
80325;Fontaine-lès-Cappy;N/A - résultat non disponible;N/A - résultat non disponible
80326;Fontaine-sous-Montdidier;46;23180
80327;Fontaine-sur-Maye;64;21410
80328;Fontaine-sur-Somme;231;22020
80329;Forceville;66;20650
80330;Forceville-en-Vimeu;105;20560
80331;Forest-l'Abbaye;131;22950
80332;Forest-Montiers;163;21050
80333;Fort-Mahon-Plage;830;22110
80334;Fossemanant;46;23780
80335;Foucaucourt-en-Santerre;100;22690
80336;Foucaucourt-Hors-Nesle;N/A - résultat non disponible;N/A - résultat non disponible
80337;Fouencamps;87;24730
80338;Fouilloy;721;23530
80339;Fouquescourt;66;21200
80340;Fourcigny;69;19820
80341;Fourdrinoy;165;24900
80342;Framerville-Rainecourt;178;22630
80343;Framicourt;60;21680
80344;Francières;74;25000
80345;Franleu;209;21390
80346;Franqueville;62;20060
80347;Fransart;49;24340
80348;Fransu;65;19920
80349;Fransures;53;24880
80350;Franvillers;208;24970
80351;Fréchencourt;98;24700
80352;Frémontiers;61;20510
80353;Fresnes-Mazancourt;58;19410
80354;Fresnes-Tilloloy;75;21070
80355;Fresneville;43;21300
80356;Fresnoy-Andainville;N/A - résultat non disponible;N/A - résultat non disponible
80357;Fresnoy-au-Val;96;25340
80358;Fresnoy-en-Chaussée;46;24310
80359;Fresnoy-lès-Roye;117;22900
80360;Fressenneville;967;20370
80361;Frettecuisse;N/A - résultat non disponible;N/A - résultat non disponible
80362;Frettemeule;118;21270
80364;Friaucourt;304;22370
80365;Fricamps;64;22120
80366;Fricourt;192;22970
80367;Frise;80;23280
80368;Friville-Escarbotin;1972;19640
80369;Frohen-sur-Authie;88;18040
80371;Froyelles;39;20090
80372;Frucourt;51;21450
80373;Gamaches;1168;18520
80374;Gapennes;113;20890
80375;Gauville;147;21990
80376;Gentelles;238;26780
80377;Gézaincourt;150;21300
80378;Ginchy;N/A - résultat non disponible;N/A - résultat non disponible
80379;Glisy;272;28890
80380;Gorenflos;104;22370
80381;Gorges;N/A - résultat non disponible;N/A - résultat non disponible
80383;Goyencourt;N/A - résultat non disponible;N/A - résultat non disponible
80384;Grandcourt;78;20680
80385;Grand-Laviers;189;24990
80386;Gratibus;80;20040
80387;Grattepanche;124;26200
80388;Grébault-Mesnil;81;20250
80390;Grivesnes;157;23890
80391;Grivillers;N/A - résultat non disponible;N/A - résultat non disponible
80392;Grouches-Luchuel;232;22440
80393;Gruny;125;22870
80395;Guerbigny;122;21860
80396;Gueschart;134;20780
80397;Gueudecourt;41;23940
80399;Guignemicourt;144;28430
80400;Guillaucourt;161;22310
80401;Guillemont;62;23940
80402;Guizancourt;53;26790
80403;Guyencourt-sur-Noye;74;25430
80404;Guyencourt-Saulcourt;64;23540
80405;Hailles;166;26170
80406;Hallencourt;578;20140
80407;Hallivillers;60;23610
80408;Halloy-lès-Pernois;133;22060
80409;Hallu;61;25500
80410;Ham;2009;17450
80411;Le Hamel;207;22890
80412;Hamelet;233;25990
80413;Hancourt;N/A - résultat non disponible;N/A - résultat non disponible
80414;Hangard;50;28450
80415;Hangest-en-Santerre;431;23060
80416;Hangest-sur-Somme;314;23410
80417;Harbonnières;611;19390
80418;Hardecourt-aux-Bois;N/A - résultat non disponible;N/A - résultat non disponible
80420;Harponville;72;20880
80421;Hattencourt;114;20930
80422;Hautvillers-Ouville;218;24290
80423;Havernas;152;26760
80424;Hébécourt;209;29210
80425;Hédauville;46;21020
80426;Heilly;177;24420
80427;Hem-Hardinval;126;22260
80428;Hem-Monacu;55;23220
80429;Hénencourt;72;22770
80430;Herbécourt;76;20520
80431;Hérissart;284;24630
80432;Herleville;74;24000
80433;Herly;N/A - résultat non disponible;N/A - résultat non disponible
80434;Hervilly;77;22980
80435;Hesbécourt;N/A - résultat non disponible;N/A - résultat non disponible
80436;Hescamps;230;23840
80437;Heucourt-Croquoison;44;24260
80438;Heudicourt;221;18700
80439;Heuzecourt;73;22310
80440;Hiermont;67;19450
80442;Hombleux;453;21190
80443;Hornoy-le-Bourg;670;21200
80444;Huchenneville;273;22920
80445;Humbercourt;107;20020
80446;Huppy;330;23350
80449;Ignaucourt;N/A - résultat non disponible;N/A - résultat non disponible
80450;Inval-Boiron;40;20790
80451;Irles;42;21310
80452;Jumel;196;23680
80453;Laboissière-en-Santerre;54;22840
80455;Lachapelle;N/A - résultat non disponible;N/A - résultat non disponible
80456;Lafresguimont-Saint-Martin;225;23470
80458;Lahoussoye;169;25860
80459;Laleu;N/A - résultat non disponible;N/A - résultat non disponible
80460;Lamaronde;N/A - résultat non disponible;N/A - résultat non disponible
80461;Lamotte-Brebière;95;25400
80462;Lamotte-Buleux;133;23310
80463;Lamotte-Warfusée;281;23640
80464;Lanchères;389;21330
80465;Languevoisin-Quiquery;85;22360
80466;Lanches-Saint-Hilaire;55;23260
80467;Laucourt;78;20630
80468;Laviéville;61;21350
80469;Lawarde-Mauger-l'Hortoy;73;24540
80470;Léalvillers;66;22600
80472;Lesbœufs;67;22300
80473;Liancourt-Fosse;118;21780
80474;Licourt;162;21140
80475;Liéramont;98;21430
80476;Liercourt;138;20640
80477;Ligescourt;90;19920
80478;Lignières;55;20860
80479;Lignières-Châtelain;134;21960
80480;Lignières-en-Vimeu;N/A - résultat non disponible;N/A - résultat non disponible
80481;Lihons;186;19800
80482;Limeux;58;22000
80484;Liomer;137;18610
80485;Ô-de-Selle;480;24640
80486;Long;254;20030
80487;Longavesnes;N/A - résultat non disponible;N/A - résultat non disponible
80488;Longpré-les-Corps-Saints;680;20410
80489;Longueau;2402;21450
80490;Longueval;117;22680
80491;Longuevillette;N/A - résultat non disponible;N/A - résultat non disponible
80493;Louvencourt;108;19670
80494;Louvrechy;79;23480
80495;Lucheux;221;20290
80496;Machiel;74;19220
80497;Machy;55;22950
80498;Mailly-Maillet;255;21810
80499;Mailly-Raineval;109;22060
80500;Maisnières;205;20570
80501;Maison-Ponthieu;115;19580
80502;Maison-Roland;45;24110
80503;Maizicourt;73;21580
80504;Malpart;N/A - résultat non disponible;N/A - résultat non disponible
80505;Carnoy-Mametz;106;25340
80507;Marcelcave;485;23690
80508;Marché-Allouarde;N/A - résultat non disponible;N/A - résultat non disponible
80509;Marchélepot-Misery;224;19610
80511;Marestmontiers;45;23390
80512;Mareuil-Caubert;370;21170
80513;Maricourt;79;22650
80514;Marieux;45;24640
80515;Marlers;62;22520
80516;Marquaix;83;21120
80517;Marquivillers;72;23470
80518;Martainneville;164;21120
80519;Matigny;211;20480
80520;Maucourt;73;20530
80521;Maurepas;94;21360
80522;Le Mazis;43;22940
80523;Méaulte;542;23100
80524;Méharicourt;226;20670
80525;Meigneux;73;25930
80526;Le Meillard;57;21540
80527;Méneslies;128;22670
80528;Méréaucourt;N/A - résultat non disponible;N/A - résultat non disponible
80529;Mérélessart;68;20570
80530;Méricourt-l'Abbé;232;23330
80531;Méricourt-en-Vimeu;47;18690
80533;Mers-les-Bains;1433;19840
80535;Le Mesge;67;21530
80536;Mesnil-Bruntel;127;22490
80537;Mesnil-Domqueur;N/A - résultat non disponible;N/A - résultat non disponible
80538;Mesnil-en-Arrouaise;55;23160
80540;Mesnil-Martinsart;98;22180
80541;Mesnil-Saint-Georges;74;22340
80542;Mesnil-Saint-Nicaise;241;21790
80543;Métigny;42;25200
